@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
41,'2017/07/23 11:19:03:999',1,57.368744,794.104858,2671.45459,63.44997,582.292725,2663.688477,-86.603607,576.500854,2644.898682,-86.603439,294.215607,2644.898682,-86.603455,11.93042,2644.898193,213.50354,588.084534,2682.478271,213.503372,305.799286,2682.478271,213.504227,23.514099,2682.478271,72.998123,367.12915,2653.759766,-16.181728,148.154877,2631.468262,7.724936,-273.962341,2718.562988,15.824803,-599.070313,2656.561768,181.274292,155.776337,2656.193848,164.810913,-270.332977,2722.479492,183.264923,-601.662354,2696.111816,0,?
42,'2017/07/23 11:19:04:032',1,55.634182,797.207825,2679.460449,58.581093,586.070313,2667.828857,-92.097801,583.79126,2653.930664,-92.097633,301.506012,2653.930664,-92.097649,19.220825,2653.93042,209.259979,588.349304,2681.727051,209.259811,306.064056,2681.727051,209.260666,23.77887,2681.727051,63.088932,370.943481,2654.232422,-31.545486,154.317123,2631.491455,-17.690084,-268.656006,2716.104492,-7.436434,-593.223999,2658.9104,166.739029,157.316208,2649.780518,141.61644,-268.860779,2712.778809,159.814926,-601.03772,2686.459717,0,?
43,'2017/07/23 11:19:04:067',1,53.52911,790.593994,2664.491211,56.121563,579.204712,2659.150391,-94.785225,575.868591,2648.274414,-94.785057,293.583344,2648.274414,-94.785072,11.298157,2648.27417,207.028351,582.540771,2670.026367,207.028183,300.255524,2670.026367,207.029037,17.970337,2670.026367,61.378677,363.775879,2652.286133,-32.605083,146.153168,2638.269531,-3.496971,-275.516083,2724.49707,7.408659,-604.287048,2667.125,165.876663,150.540985,2652.574219,154.825455,-275.914063,2716.787598,174.420609,-610.039429,2695.175781,0,?
44,'2017/07/23 11:19:04:099',1,51.334473,790.942871,2666.996826,53.124958,579.415283,2660.624023,-97.748138,577.408447,2648.989746,-97.747971,295.123199,2648.989746,-97.747986,12.838013,2648.989502,203.998062,581.422241,2672.258301,203.997894,299.136993,2672.258301,203.998749,16.851807,2672.258301,56.575996,363.97522,2653.033203,-39.223606,147.214905,2637.788818,-8.393253,-275.828339,2716.962646,1.605053,-595.506104,2658.695313,159.277664,149.855347,2653.095947,148.750778,-277.600891,2711.256592,168.414688,-605.264526,2693.226807,0,?
45,'2017/07/23 11:19:04:132',1,48.352444,795.08197,2677.802002,52.904018,584.23468,2666.427734,-97.301651,580.387268,2648.391113,-97.301483,298.10202,2648.391113,-97.301498,15.816833,2648.390869,203.109695,588.082092,2684.464355,203.109528,305.796844,2684.464355,203.110382,23.511658,2684.464355,59.993286,369.153015,2653.268311,-31.762135,151.53952,2628.239746,3.132488,-270.101929,2713.301514,15.07605,-592.331116,2650.040771,165.927246,156.60318,2651.978027,161.30217,-271.326416,2707.799805,182.124405,-594.923096,2689.242432,0,?
46,'2017/07/23 11:19:04:168',1,47.000435,795.067505,2683.161621,50.745758,585.619507,2669.550781,-99.505981,583.275757,2651.645996,-99.505814,300.990509,2651.645996,-99.505829,18.705322,2651.645752,200.997498,587.963318,2687.455566,200.99733,305.67807,2687.455566,200.998184,23.392883,2687.455566,55.978409,370.661438,2653.777588,-37.588654,154.16217,2626.230957,-12.94755,-266.20108,2720.122559,1.27113,-595.234863,2657.716797,160.010773,157.244507,2649.777832,148.873291,-270.83548,2703.661621,168.295502,-600.603027,2687.399902,0,?
47,'2017/07/23 11:19:04:200',1,44.589508,797.711731,2687.348389,49.023235,587.751282,2671.998779,-101.151627,585.262634,2653.484619,-101.151459,302.977386,2653.484619,-101.151474,20.6922,2653.484375,199.198105,590.239929,2690.512939,199.197937,307.954681,2690.512939,199.198792,25.669495,2690.512939,54.663315,372.887512,2655.131348,-38.500713,156.386383,2626.083008,-8.508263,-263.605804,2720.621094,5.222553,-597.59021,2658.221924,159.107498,159.661102,2650.444824,154.299286,-269.046387,2700.082275,172.602875,-600.10083,2691.962646,0,?
48,'2017/07/23 11:19:04:231',1,43.096123,793.314697,2678.480225,49.026493,582.695068,2666.881348,-100.846451,577.994629,2646.45459,-100.846283,295.709381,2646.45459,-100.846298,13.424194,2646.454346,198.899445,587.395508,2687.308105,198.899277,305.11026,2687.308105,198.900131,22.825073,2687.308105,57.558723,367.66626,2653.759766,-32.545948,149.543884,2627.19458,-3.043812,-271.947876,2715.169189,13.026878,-605.620483,2658.7854,164.727844,155.730957,2654.081787,160.242126,-273.597473,2698.376221,179.869019,-603.054993,2692.783447,0,?
49,'2017/07/23 11:19:04:268',1,41.770073,793.087891,2673.998047,47.260605,582.273499,2664.717041,-102.705612,578.579529,2644.778809,-102.705444,296.294281,2644.778809,-102.70546,14.009094,2644.778564,197.226822,585.967468,2684.655273,197.226654,303.68222,2684.655273,197.227509,21.397034,2684.655273,53.988949,367.049072,2653.983643,-37.979034,149.39357,2630.128418,-15.592398,-273.358215,2714.027588,1.606707,-596.947266,2660.746094,159.41362,154.255753,2656.37207,149.939255,-275.66156,2693.065674,168.346298,-601.961975,2693.368164,0,?
50,'2017/07/23 11:19:04:300',1,42.101284,794.719666,2680.719482,46.580444,584.646179,2668.576904,-103.598755,582.38269,2650.085938,-103.598587,300.097443,2650.085938,-103.598602,17.812256,2650.085693,196.759644,586.909668,2687.067871,196.759476,304.62442,2687.067871,196.76033,22.339233,2687.067871,51.482819,369.528137,2655.093018,-42.466644,152.920212,2629.437988,-16.189171,-269.305542,2715.120605,2.035473,-591.757935,2658.73291,155.23703,155.900009,2653.780273,150.375397,-274.308838,2688.40918,170.125916,-597.486633,2688.950195,0,?
51,'2017/07/23 11:19:04:331',1,42.043301,793.338745,2674.616943,45.33807,582.639648,2666.041504,-105.080208,580.530029,2649.593994,-105.08004,298.244781,2649.593994,-105.080055,15.959595,2649.59375,195.756348,584.749268,2682.489014,195.75618,302.46402,2682.489014,195.757034,20.178833,2682.489014,49.432884,367.307678,2656.21167,-45.483059,150.587067,2635.55542,-17.076704,-271.607117,2720.933105,4.246395,-597.857483,2664.319336,152.538452,153.364349,2657.208252,151.872513,-277.180237,2687.946533,171.465714,-600.997681,2695.697754,0,?
52,'2017/07/23 11:19:04:368',1,43.494167,794.724609,2681.578369,44.898518,584.605347,2670.409668,-105.415947,583.983337,2652.928467,-105.415779,301.69809,2652.928467,-105.415794,19.412903,2652.928467,195.212982,585.227356,2687.890869,195.212814,302.942108,2687.890869,195.213669,20.656921,2687.890869,47.212128,369.371063,2658.173584,-49.417583,153.727371,2634.430664,-19.630768,-269.625,2713.211182,2.669395,-595.531006,2657.981201,148.46907,154.546219,2657.444336,150.48114,-276.386902,2681.907715,170.485641,-597.935181,2691.370605,0,?
53,'2017/07/23 11:19:04:400',1,41.791245,794.050659,2675.55249,43.788605,584.028625,2667.966797,-106.516418,582.710144,2650.448975,-106.516251,300.424896,2650.448975,-106.516266,18.139709,2650.448975,194.093613,585.347107,2685.484619,194.093445,303.061859,2685.484619,194.094299,20.776672,2685.484619,46.746193,368.650574,2658.800293,-49.236099,152.404617,2638.102539,-16.07534,-269.531799,2722.821777,7.472502,-597.544434,2663.726563,148.643661,154.140457,2661.165039,153.845718,-276.987,2681.796387,174.935272,-599.848755,2695.302246,0,?
54,'2017/07/23 11:19:04:432',1,41.70145,795.668335,2672.037109,43.372131,584.99115,2667.026855,-106.957275,583.996765,2649.703857,-106.957108,301.711517,2649.703857,-106.957123,19.426331,2649.703857,193.701538,585.985535,2684.349854,193.70137,303.700287,2684.349854,193.702225,21.4151,2684.349854,45.583923,369.518219,2660.200684,-51.167778,153.390686,2641.970703,-16.599167,-269.791199,2719.538086,5.720343,-595.512695,2661.405518,146.759216,154.69989,2664.77832,151.962128,-276.706818,2673.426758,172.489471,-599.047485,2694.919189,0,?
55,'2017/07/23 11:19:04:468',1,40.7183,793.928528,2671.792725,42.361855,582.854309,2668.092041,-107.779213,581.471985,2649.236084,-107.779045,299.186737,2649.236084,-107.77906,16.90155,2649.236084,192.50293,584.236633,2686.947998,192.502762,301.951385,2686.947998,192.503616,19.666199,2686.947998,45.001144,367.342072,2662.875,-51.203842,150.919815,2645.244141,-15.551041,-272.26532,2722.605713,7.284412,-599.09729,2661.55835,146.484711,152.739883,2670.071777,153.618469,-278.778503,2673.344238,174.905609,-599.641479,2694.95874,0,?
56,'2017/07/23 11:19:04:499',1,40.791431,794.990723,2680.158691,42.196125,584.878479,2673.133301,-108.138367,583.815796,2655.870605,-108.138199,301.530548,2655.870605,-108.138214,19.245361,2655.870605,192.530609,585.941162,2690.395996,192.530441,303.655914,2690.395996,192.531296,21.370728,2690.395996,44.698837,369.471558,2664.5979,-51.767544,153.365067,2644.697998,-16.9781,-270.86969,2716.444092,6.100117,-595.734558,2657.597168,146.170654,154.764236,2667.427002,154.811386,-276.783569,2666.360352,175.288376,-595.187988,2685.700439,0,?
57,'2017/07/23 11:19:04:531',1,40.158016,794.908264,2683.836182,41.567745,585.729614,2676.073486,-108.898079,585.06604,2659.980469,-108.897911,302.780792,2659.980469,-108.897926,20.495605,2659.980469,192.033569,586.39325,2692.166504,192.033401,304.108002,2692.166504,192.034256,21.822815,2692.166504,43.565125,370.371948,2666.277832,-53.491711,154.577408,2645.887939,-18.222672,-269.514648,2718.435547,6.123287,-597.756592,2660.261475,144.616714,155.451126,2667.076416,155.246506,-276.091553,2667.880859,173.763504,-598.815063,2688.820801,0,?
58,'2017/07/23 11:19:04:567',1,41.192493,794.196045,2686.694336,41.97599,583.838257,2678.390137,-108.496254,582.91748,2662.376221,-108.496086,300.632233,2662.376221,-108.496101,18.347046,2662.376221,192.448227,584.759033,2694.404053,192.448059,302.473785,2694.404053,192.448914,20.188599,2694.404053,44.370972,368.50061,2668.26709,-52.294456,152.556763,2647.601563,-14.185352,-272.206177,2714.372803,10.123178,-600.866821,2661.750244,145.82637,153.769165,2668.686523,159.540756,-277.652893,2664.398682,178.366501,-598.302551,2687.186768,0,?
59,'2017/07/23 11:19:04:600',1,40.043903,797.326416,2687.614014,41.335743,586.268433,2679.84082,-109.163048,584.92218,2664.115479,-109.16288,302.636932,2664.115479,-109.162895,20.351746,2664.115479,191.834549,587.614746,2695.566162,191.834381,305.329498,2695.566162,191.835236,23.044312,2695.566162,44.182812,370.879456,2671.032227,-52.052425,154.604126,2651.87085,-13.408566,-271.179382,2711.210205,8.256254,-596.756592,2664.26001,146.112183,156.37677,2672.576416,160.181,-274.911804,2661.94165,178.410065,-591.040894,2688.136475,0,?
60,'2017/07/23 11:19:04:632',1,40.605907,794.993896,2688.069824,42.69009,584.220215,2681.538086,-107.812431,582.285645,2665.91626,-107.812263,300.000397,2665.91626,-107.812279,17.71521,2665.91626,193.192596,586.154785,2697.159912,193.192429,303.869537,2697.159912,193.193283,21.584351,2697.159912,46.287376,368.811035,2673.556396,-49.202023,152.128204,2655.289795,-8.86208,-274.022919,2710.968018,10.860643,-598.748901,2662.442139,148.971344,154.675568,2675.859619,169.092636,-275.971741,2656.393555,182.425461,-596.886719,2686.929688,0,?
61,'2017/07/23 11:19:04:667',1,40.722683,794.557678,2687.311523,43.938744,583.411316,2681.151367,-106.379601,580.625793,2663.968994,-106.379433,298.340546,2663.968994,-106.379448,16.055359,2663.968994,194.25708,586.196899,2698.33374,194.256912,303.911652,2698.33374,194.257767,21.626465,2698.33374,48.787598,368.010376,2673.651123,-45.329987,150.775467,2654.838379,-6.271725,-276.307373,2703.699707,11.393858,-599.363403,2658.088135,152.60289,154.443375,2677.463379,175.511749,-275.961548,2654.587646,184.931442,-594.678406,2681.452393,0,?
62,'2017/07/23 11:19:04:700',1,40.886116,794.223877,2687.43335,44.633873,582.82782,2681.984375,-105.663841,579.340515,2664.755859,-105.663673,297.055267,2664.755859,-105.663689,14.770081,2664.755859,194.93158,586.315125,2699.212891,194.931412,304.029877,2699.212891,194.932266,21.74469,2699.212891,50.438721,367.435974,2674.941895,-42.703926,149.748291,2656.557129,-8.043674,-277.56842,2706.851563,9.386074,-597.898315,2659.98291,155.191071,154.339966,2679.241699,175.416183,-276.044464,2653.053223,187.74791,-601.688538,2680.708984,0,?
63,'2017/07/23 11:19:04:731',1,39.487122,795.402466,2687.984375,43.038124,584.133423,2683.221924,-107.357826,580.865112,2666.834229,-107.357658,298.579865,2666.834229,-107.357674,16.294678,2666.834229,193.434067,587.401733,2699.609619,193.433899,305.116486,2699.609619,193.434753,22.831299,2699.609619,48.415619,368.71106,2676.833496,-45.22242,151.136932,2659.656006,-14.842667,-276.482635,2710.260498,4.39259,-595.422485,2662.748291,152.808655,155.44046,2681.234131,171.050262,-274.777527,2650.947021,189.715668,-599.040039,2678.476318,0,?
64,'2017/07/23 11:19:04:767',1,40.075413,794.740234,2687.755127,42.794697,583.55188,2683.132324,-107.7024,580.881226,2667.593018,-107.702232,298.595978,2667.593018,-107.702248,16.310791,2667.593018,193.291794,586.222534,2698.671631,193.291626,303.937286,2698.671631,193.29248,21.6521,2698.671631,47.255951,368.103363,2676.952637,-47.366261,150.896576,2660.542236,-14.294571,-276.398956,2712.33667,4.797714,-596.505249,2660.234619,150.800674,154.413177,2681.003662,179.616226,-274.785431,2646.481689,202.530212,-601.960205,2671.515625,0,?
65,'2017/07/23 11:19:04:800',1,43.395088,793.984619,2688.130615,44.388596,582.760864,2683.76709,-106.180817,581.653931,2668.75415,-106.180649,299.368683,2668.75415,-106.180664,17.083496,2668.75415,194.958008,583.867737,2698.780029,194.95784,301.582489,2698.780029,194.958694,19.297302,2698.780029,46.559414,367.269745,2677.882813,-50.401062,151.049896,2662.114258,-13.507725,-275.809143,2714.923584,3.918661,-598.3349,2661.258789,147.861526,152.507416,2681.882813,188.749344,-275.943695,2651.815918,216.315659,-608.238281,2673.248535,0,?
66,'2017/07/23 11:19:04:837',1,43.53899,796.699646,2689.77124,44.329811,586.022217,2684.662109,-106.462059,585.419861,2672.052002,-106.461891,303.134613,2672.052002,-106.461906,20.849426,2672.052002,195.121674,586.624573,2697.272217,195.121506,304.339325,2697.272217,195.12236,22.054138,2697.272217,45.70945,370.534546,2678.456543,-52.185402,154.65033,2663.949219,-12.648815,-272.133392,2715.512695,7.17417,-595.508301,2663.182617,146.363586,155.44342,2680.552734,197.608978,-271.545776,2646.008789,235.118881,-607.106628,2673.353027,0,?
67,'2017/07/23 11:19:04:868',1,46.907619,798.977539,2691.691895,47.775906,588.111816,2685.439209,-102.924187,586.22522,2671.900879,-102.924019,303.939972,2671.900879,-102.924034,21.654785,2671.900879,198.475998,589.998352,2698.977539,198.47583,307.713104,2698.977539,198.476685,25.427917,2698.977539,51.132156,372.682434,2678.098633,-44.716923,156.011169,2661.845947,-3.97345,-270.360779,2715.864014,17.940121,-597.050964,2660.571533,153.693741,158.494995,2679.670166,217.941879,-267.233826,2654.49292,269.145935,-601.330688,2665.952393,0,?
68,'2017/07/23 11:19:04:900',1,50.357037,799.739197,2689.611572,50.499329,588.902222,2684.185791,-100.155685,587.731384,2670.084229,-100.155518,305.446136,2670.084229,-100.155533,23.16095,2670.084229,201.154343,590.073059,2698.287354,201.154175,307.787811,2698.287354,201.155029,25.502625,2698.287354,52.821037,373.446167,2677.27002,-44.036583,157.21933,2661.070801,-6.587017,-268.926727,2718.968994,11.42701,-598.872314,2663.556396,154.322067,158.760895,2679.637695,225.535202,-266.315979,2661.076416,291.531067,-606.28833,2658.378418,0,?
69,'2017/07/23 11:19:04:932',1,53.744701,798.639709,2679.123047,56.624592,586.511108,2678.969727,-93.242065,581.671509,2658.634521,-93.241898,299.386261,2658.634521,-93.241913,17.101074,2658.634521,206.491241,591.350647,2699.304932,206.491074,309.065399,2699.304932,206.491928,26.780212,2699.304932,63.844971,371.062195,2677.030762,-27.600658,152.427139,2661.703857,11.442715,-272.631226,2725.968262,26.795265,-606.183838,2664.306885,169.731369,158.799454,2688.479736,254.24118,-263.990662,2678.529053,336.838196,-607.607239,2662.066895,0,?
70,'2017/07/23 11:19:04:967',1,59.434238,804.093933,2683.323486,59.628876,592.238281,2683.078125,-90.760101,590.320068,2666.458252,-90.759933,308.034821,2666.458252,-90.759949,25.749634,2666.458252,210.017853,594.156433,2699.697998,210.017685,311.871185,2699.697998,210.018539,29.585999,2699.697998,62.83165,376.723633,2678.969727,-32.865875,159.947556,2663.931641,-10.396997,-266.816162,2722.382568,4.905398,-595.602783,2665.423584,164.934723,162.470444,2685.791016,245.04837,-261.335144,2674.015869,344.628815,-598.654663,2643.364502,0,?
71,'2017/07/23 11:19:04:999',1,67.529213,800.953979,2676.423096,66.096016,589.085083,2677.694336,-84.593269,587.92627,2663.985352,-84.593102,305.641022,2663.985352,-84.593117,23.355835,2663.985352,216.785309,590.243896,2691.40332,216.785141,307.958649,2691.40332,216.785995,25.673462,2691.40332,67.903336,373.522278,2676.048584,-29.398081,157.197327,2665.386475,-1.08959,-269.164398,2725.366699,13.143613,-602.703003,2666.006836,168.819382,158.721619,2683.419189,263.405457,-261.945129,2684.009521,378.555542,-603.325928,2637.105713,0,?
72,'2017/07/23 11:19:05:031',1,75.276543,795.407837,2672.464355,73.404388,584.02948,2674.295654,-77.446655,583.762512,2662.454102,-77.446487,301.477264,2662.454102,-77.446503,19.192078,2662.454102,224.255432,584.296448,2686.137207,224.255264,302.0112,2686.137207,224.256119,19.726013,2686.137207,73.856232,368.456116,2673.398438,-24.942133,152.707123,2664.710205,0.582575,-274.496429,2720.44458,15.796936,-605.85144,2666.59668,173.558289,153.05838,2680.292236,278.029358,-265.125671,2691.83667,400.019379,-602.814941,2634.594238,0,?
73,'2017/07/23 11:19:05:068',1,83.135605,795.250366,2679.983154,80.038612,584.149231,2677.011475,-70.739281,585.739502,2664.377441,-70.739113,303.454254,2664.377441,-70.739128,21.169067,2664.377441,230.816513,582.55896,2689.645508,230.816345,300.273712,2689.645508,230.8172,17.988525,2689.645508,78.182854,368.640045,2672.031006,-22.903147,154.17746,2658.73584,-1.88158,-272.440308,2720.569824,12.710677,-597.071228,2661.662598,175.557327,152.084259,2675.365234,286.399597,-263.847168,2700.644287,413.1203,-596.409668,2632.922607,0,?
74,'2017/07/23 11:19:05:100',1,93.014969,794.203003,2683.779297,90.168503,582.896301,2677.991943,-60.247559,584.294556,2661.591797,-60.247391,302.009308,2661.591797,-60.247406,19.724121,2661.591797,240.584564,581.498047,2694.39209,240.584396,299.212799,2694.39209,240.585251,16.927612,2694.39209,88.904648,367.432861,2671.212402,-11.366003,152.889801,2653.637939,12.397743,-270.996002,2730.156006,20.862249,-599.966797,2659.213867,186.647583,151.049042,2675.227783,300.769653,-263.146545,2712.79126,436.137177,-597.654907,2637.803711,0,?
75,'2017/07/23 11:19:05:132',1,103.817421,793.538208,2676.687988,100.245232,582.304565,2673.217285,-49.870571,583.240112,2654.241455,-49.870403,300.954865,2654.241455,-49.870419,18.669678,2654.241455,250.361023,581.368958,2692.193115,250.360855,299.08371,2692.193115,250.36171,16.798523,2692.193115,99.533348,366.790802,2668.222656,0.027012,151.892776,2650.739502,17.063547,-271.970764,2729.752197,19.512327,-603.709045,2658.749268,197.615921,150.661331,2675.716553,306.033173,-265.233154,2713.584229,443.992462,-598.54895,2638.959717,0,?
76,'2017/07/23 11:19:05:168',1,116.177429,795.644165,2682.62085,111.184265,584.693848,2675.563721,-38.959301,587.558716,2657.01123,-38.959133,305.273468,2657.01123,-38.959148,22.988281,2657.01123,261.32785,581.828918,2694.116211,261.327667,299.543671,2694.116211,261.328522,17.258484,2694.116211,108.092506,369.301758,2667.323242,6.179082,155.795303,2646.871826,19.653183,-267.88446,2728.043213,14.744907,-596.808838,2657.95459,203.822403,152.024063,2671.293701,307.384674,-265.351746,2707.595947,444.718109,-599.085327,2635.815918,0,?
77,'2017/07/23 11:19:05:199',1,127.649094,793.138245,2685.5625,121.262749,583.281006,2675.423584,-28.963842,587.949219,2657.946289,-28.963675,305.663971,2657.946289,-28.963692,23.378784,2657.946289,271.489349,578.612732,2692.900879,271.489166,296.327484,2692.900879,271.490021,14.042297,2692.900879,115.89328,368.075073,2664.094238,11.636183,155.942078,2641.260498,25.281689,-264.764862,2735.925781,14.763337,-601.094849,2652.789063,209.411438,149.796265,2664.269287,313.22348,-266.624542,2709.579102,452.33905,-608.346069,2632.098877,0,?
78,'2017/07/23 11:19:05:235',1,138.379776,790.143433,2677.587402,133.044891,579.687439,2670.454346,-17.103914,582.122375,2651.894775,-17.103746,299.837128,2651.894775,-17.103764,17.551941,2651.894775,283.193695,577.252441,2689.013916,283.193512,294.967194,2689.013916,283.194366,12.682007,2689.013916,130.598236,364.297791,2661.989014,29.310343,150.511063,2641.306152,39.442558,-270.215881,2736.907227,28.337109,-609.931152,2656.234131,226.992828,147.305252,2665.741211,336.205688,-266.633423,2719.853516,470.466339,-612.943115,2638.03418,0,?
79,'2017/07/23 11:19:05:267',1,152.590378,788.934692,2673.537842,146.295898,578.129028,2667.259766,-4.031909,582.341492,2650.567139,-4.031741,300.056244,2650.567139,-4.031757,17.771057,2650.567139,296.623718,573.916626,2683.952393,296.623535,291.631378,2683.952393,296.62439,9.346191,2683.952393,141.073975,362.748047,2659.933594,36.8941,150.14003,2641.618896,32.860123,-271.881104,2730.844238,17.426672,-607.010132,2655.39502,234.809998,144.59407,2663.595947,336.35553,-272.199402,2709.843994,462.77597,-615.829407,2638.644043,0,?
80,'2017/07/23 11:19:05:304',1,165.566696,789.835022,2661.025879,160.375824,578.563965,2659.831299,9.833371,581.513123,2644.902344,9.833539,299.227875,2644.902344,9.833522,16.942688,2644.902344,310.918274,575.614868,2674.760254,310.918091,293.32962,2674.760254,310.918945,11.044434,2674.760254,156.404114,363.047485,2657.306641,53.334492,149.472336,2644.95459,49.82687,-272.972412,2733.054443,26.351591,-607.360107,2657.373047,251.530319,145.589645,2664.609375,355.656372,-270.605774,2711.627441,473.193024,-612.433594,2642.391113,0,?
81,'2017/07/23 11:19:05:337',1,179.102615,788.492554,2665.245117,174.664581,578.051331,2660.247559,23.896217,581.575439,2647.964844,23.896385,299.290192,2647.964844,23.896368,17.005005,2647.964844,325.432922,574.527222,2672.530273,325.432739,292.241974,2672.530273,325.433594,9.956787,2672.530273,170.201889,362.645111,2653.221191,66.488976,149.558838,2638.109131,53.844692,-272.49411,2727.210693,25.088505,-605.180908,2647.176514,264.989441,144.918945,2654.280518,363.022461,-273.06662,2698.565186,470.164612,-614.279297,2631.87793,0,?
82,'2017/07/23 11:19:05:368',1,195.769302,789.044189,2666.84082,189.929474,579.059082,2660.509033,38.856384,583.388,2653.27417,38.856552,301.102753,2653.27417,38.856537,18.817566,2653.27417,341.002563,574.730225,2667.743896,341.00238,292.444977,2667.743896,341.003235,10.15979,2667.743896,184.160461,363.733185,2652.133789,78.944183,151.256866,2638.996094,61.967644,-269.033447,2735.439941,26.458405,-602.315979,2654.892822,277.838715,145.557648,2648.520996,373.134094,-272.811218,2695.516846,469.748169,-613.082703,2637.343994,0,?
83,'2017/07/23 11:19:05:400',1,209.808655,792.108398,2667.651611,205.09697,581.329529,2659.587646,53.966385,585.38208,2653.499512,53.966553,303.096832,2653.499512,53.966537,20.811646,2653.499512,356.22757,577.276978,2665.675781,356.227386,294.99173,2665.675781,356.228241,12.706543,2665.675781,199.734329,366.071198,2649.419434,94.929024,153.479431,2635.245361,73.259521,-267.312714,2728.764893,29.471741,-603.631165,2649.234131,293.814362,148.146301,2643.25708,386.564667,-270.64679,2691.809814,474.491516,-609.641174,2640.273193,0,?
84,'2017/07/23 11:19:05:435',1,225.915131,789.849609,2668.531006,220.650421,580.411255,2658.545898,69.441322,584.479858,2654.943115,69.44149,302.194611,2654.943115,69.441475,19.909424,2654.943115,371.859497,576.342651,2662.148682,371.859314,294.057404,2662.148682,371.860168,11.772217,2662.148682,215.147614,365.253357,2646.517822,110.117607,152.773468,2632.118408,84.485092,-268.095612,2724.484131,29.998318,-606.489563,2648.871582,309.171997,147.41745,2636.861084,392.133514,-273.31366,2685.569092,474.074249,-612.20166,2638.864014,0,?
